anchor_id,anchor_type,token_mint,source_row_id,anchor_block_time,lookback_start_time,lookback_end_time,trade_count_300s,volume_usd_300s,volume_usd_60s,volume_usd_30s,volume_usd_10s,buy_usd_300s,sell_usd_300s,project_count,first_trade_time,last_trade_before_anchor,volume_accel_60_300,volume_accel_30_300,volume_accel_10_300,buy_pressure_300s,crescendo_broad_30_p80,crescendo_strict_30_p90,crescendo_fast_10_p90,crescendo_or_30p90_10p90,crescendo_plus_buy_pressure
entry_989,entry,fXMo81RKHLV73gPjb3B726hEXsAWQyRwvzpyXd3pump,989,1.779258009e+09,1.779257709e+09,1.779258009e+09,8,410.56679414988,377.19166727055,226.66495535555,19.57031030052,81.22819391064,329.33860023924007,1,2026-05-20 06:15:14.000 UTC,2026-05-20 06:20:05.000 UTC,0.9187096293346455,0.5520781480267606,0.047666568703010434,0.19784404162258462,1,1,0,1,0
entry_982,entry,6MT3pmPTPYJ6opdLDKpDYQnawMQZgZqn2MVyePj8pump,982,1.77925853e+09,1.77925823e+09,1.77925853e+09,6,181.29539530843,167.80618593752,167.80618593752,<nil>,122.25736262986999,59.03803267856,1,2026-05-20 06:26:50.000 UTC,2026-05-20 06:28:27.000 UTC,0.9255954110254077,0.9255954110254077,0,0.6743544833109459,1,1,0,1,1
control_900:-60s,control,4KEGqvZQDs3y3zPSKW5qopBxLrnXeMhxD2PcvPyQpump,900,1.779269057e+09,1.779268757e+09,1.779269057e+09,230,9709.303908529793,1917.18783594117,1803.1953136262002,484.0296330857,1532.0953684595795,8177.208540070212,2,2026-05-20 09:19:20.000 UTC,2026-05-20 09:24:14.000 UTC,0.19745883474271383,0.1857182894483364,0.049852145699185654,0.1577966230013263,1,0,0,0,0
control_889:-300s,control,85iNkztR7TCYMkqgjFuabwH3wjD1LpbKbLjz8M9epump,889,1.779270804e+09,1.779270504e+09,1.779270804e+09,9,110.39464647372002,105.79339268148001,17.0400868512,<nil>,105.79339268148001,4.60125379224,1,2026-05-20 09:50:31.000 UTC,2026-05-20 09:53:10.000 UTC,0.9583199553672618,0.15435609783175924,0,0.9583199553672618,0,0,0,0,0
control_874:-120s,control,7i1GWQawfp7HD9t4zJxp6VZwGAaWcy3vfJqcRcPzpump,874,1.779273054e+09,1.779272754e+09,1.779273054e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
entry_876,entry,c3qwdDG9o1nroeAM6JKzc5jMW8Cwz2AVpoCkCxzpump,876,1.779273116e+09,1.779272816e+09,1.779273116e+09,17,854.9507914420901,298.9754261003301,97.84179333964,<nil>,473.5809905601401,381.3698008819501,1,2026-05-20 10:27:04.000 UTC,2026-05-20 10:31:42.000 UTC,0.3496989874657378,0.1144414325584811,0,0.5539277760785815,0,0,0,0,0
entry_848,entry,4KEGqvZQDs3y3zPSKW5qopBxLrnXeMhxD2PcvPyQpump,848,1.779276005e+09,1.779275705e+09,1.779276005e+09,13,359.49998127163997,42.53563535672,8.42234284144,<nil>,50.88645857416,308.61352269748,1,2026-05-20 11:16:59.000 UTC,2026-05-20 11:19:40.000 UTC,0.11831888059148427,0.023427936801688,0,0.14154787545234931,0,0,0,0,0
control_728:-120s,control,72zgcu4UPvGYmVBvxSD3CXaEMAot9wrbHiGZWrDNpump,728,1.779287529e+09,1.779287229e+09,1.779287529e+09,3,79.95413494064,1.2010594636,1.2010594636,<nil>,77.58987002056,2.36426492008,1,2026-05-20 14:27:35.000 UTC,2026-05-20 14:31:39.000 UTC,0.015021855523691143,0.015021855523691143,0,0.9704297354747782,0,0,0,0,0
control_677:-120s,control,HVppEF8EsWUF196X6777yhGyXr2cguM9aCmQ7N6Jpump,677,1.779291025e+09,1.779290725e+09,1.779291025e+09,298,14761.595160223174,2507.78067933502,1483.58550773422,191.00493179077998,5233.832895877999,9527.762264345185,3,2026-05-20 15:25:25.000 UTC,2026-05-20 15:30:24.000 UTC,0.16988547999829484,0.10050306160217107,0.012939315142950462,0.3545574065044924,0,0,0,0,0
entry_661,entry,FBS7YsjnGaURRHo5DCXuQBppYrzaBo74UDLRjKUjpump,661,1.779292507e+09,1.779292207e+09,1.779292507e+09,35,3431.9029787889194,1367.70378793288,151.30181146514,<nil>,398.20659879248,3033.6963799964396,1,2026-05-20 15:50:16.000 UTC,2026-05-20 15:54:48.000 UTC,0.3985263558981867,0.04408685571832008,0,0.11603084389436985,0,0,0,0,0
control_578:-300s,control,E1M6EMQviknF22xmDjgQqzVAD1PUaojnMJVNs5rwpump,578,1.779298149e+09,1.779297849e+09,1.779298149e+09,94,6198.664047524432,436.33510451979004,212.84215516913997,59.56727646884001,2008.8572144325308,4189.8068330919,2,2026-05-20 17:24:09.000 UTC,2026-05-20 17:29:06.000 UTC,0.07039179751870078,0.034336778624765606,0.009609695897720004,0.32407905946037047,0,0,0,0,0
control_558:-300s,control,28Q3ToLkJvVKEPP8dyv1hBGePQ23XceKCKtSzwSnViRL,558,1.779299915e+09,1.779299615e+09,1.779299915e+09,12,484.49386055762994,3.47592252999,<nil>,<nil>,49.73506062886,434.75879992877003,1,2026-05-20 17:53:49.000 UTC,2026-05-20 17:57:44.000 UTC,0.007174337619034789,0,0,0.1026536447161936,0,0,0,0,0
control_493:-300s,control,2nfsCCbzrBUzQtr9sgn6zSsyfSsaE3bFPugHCRABtz9t,493,1.779305691e+09,1.779305391e+09,1.779305691e+09,31,1441.4212280177499,675.13132219625,350.02168679675,<nil>,172.88481061891002,1268.53641739884,1,2026-05-20 19:29:52.000 UTC,2026-05-20 19:34:27.000 UTC,0.46837892288064487,0.24283095044888556,0,0.11994051930028955,1,0,0,0,0
control_404:-300s,control,E83zh5g1mxypkS28YbeKqpshVbC94cio4tEk4aqtpump,404,1.779314129e+09,1.779313829e+09,1.779314129e+09,98,2149.84363104873,111.28895567657,83.1307423872,<nil>,517.67565823342,1632.1679728153097,1,2026-05-20 21:50:31.000 UTC,2026-05-20 21:55:18.000 UTC,0.05176606989889835,0.03866827390913423,0,0.24079688901880236,0,0,0,0,0
control_315:-60s,control,3tHpmEypJDxuQQuBWk4JptDPXMZXCSRxHXrTVUG1pump,315,1.779323128e+09,1.779322828e+09,1.779323128e+09,1,52.5077099954,52.5077099954,52.5077099954,<nil>,52.5077099954,<nil>,1,2026-05-21 00:25:05.000 UTC,2026-05-21 00:25:05.000 UTC,1,1,0,1,1,1,0,1,1
control_176:-60s,control,BywoEP4ch5EWb7okZ7wqKuwpnSKr5uuhbzo98XRgpump,176,1.779338962e+09,1.779338662e+09,1.779338962e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_131:-300s,control,9Do1bmSUm22nnsfMSzjNebUUDDiL3cZycW5HEoonpump,131,1.779344326e+09,1.779344026e+09,1.779344326e+09,17,470.63340222945993,74.22707669013,<nil>,<nil>,60.08158710907,410.55181512039,1,2026-05-21 06:13:46.000 UTC,2026-05-21 06:18:10.000 UTC,0.15771740029183093,0,0,0.12766111972600042,0,0,0,0,0
control_98:-300s,control,E1M6EMQviknF22xmDjgQqzVAD1PUaojnMJVNs5rwpump,98,1.779349812e+09,1.779349512e+09,1.779349812e+09,3,33.62653407792,0.6222038214,0.6222038214,<nil>,8.669304173039999,24.95722990488,1,2026-05-21 07:46:02.000 UTC,2026-05-21 07:49:48.000 UTC,0.01850335868568013,0.01850335868568013,0,0.257811410267598,0,0,0,0,0
control_46:-60s,control,CBStjrbAryYTxYj1ygL8tWwFJDfePoEXX4GjqXmtpump,46,1.779358555e+09,1.779358255e+09,1.779358555e+09,858,41726.91619235814,3689.63098495768,2677.1590652295,1386.3652357590004,6672.147635154679,35054.76855720348,2,2026-05-21 10:10:55.000 UTC,2026-05-21 10:15:54.000 UTC,0.08842328457604538,0.06415904431777286,0.0332247230868429,0.15990032918791663,0,0,0,0,0
control_13:-60s,control,GztY9CrmPEpTpK2M6MgHdSEsywA5CFAdrzLVxvdVpump,13,1.779363492e+09,1.779363192e+09,1.779363492e+09,14,427.22654709808,59.37397402158,51.68378477099999,<nil>,243.54561537345995,183.68093172462,1,2026-05-21 11:34:13.000 UTC,2026-05-21 11:37:55.000 UTC,0.13897538536609078,0.12097512460791617,0,0.5700619894239585,0,0,0,0,0
control_749:-60s,control,3Aufc1SPEq1TMDkeUYUbKiCp2s99Lt47CdPz5ka5pump,749,1.779286117e+09,1.779285817e+09,1.779286117e+09,20,2453.8297900071807,786.1380669164599,80.99988799908999,9.72245331535,545.56079055002,1908.26899945716,1,2026-05-20 14:03:50.000 UTC,2026-05-20 14:08:29.000 UTC,0.3203718815860327,0.033009578875009486,0.003962154732550357,0.22233033145645514,0,0,0,0,0
control_732:-300s,control,DEw9ACrmAgeueqdhMHaYCrpDhgBYAZLmeY7haNkRpump,732,1.779287138e+09,1.779286838e+09,1.779287138e+09,17,177.74858222938002,22.36732839047,1.1447246174399999,<nil>,43.762771459549995,133.98581076983,1,2026-05-20 14:20:41.000 UTC,2026-05-20 14:25:27.000 UTC,0.12583688775421867,0.006440133603781784,0,0.24620602263412292,0,0,0,0,0
control_724:-60s,control,H3pH7frVidjqQTpBpZtDhvuMZu97VkBGPHkngYegpump,724,1.779287851e+09,1.779287551e+09,1.779287851e+09,260,10519.708471207005,1372.9154395912599,488.48291981942,315.12277331744,2055.62158163544,8464.08688957157,2,2026-05-20 14:32:31.000 UTC,2026-05-20 14:37:30.000 UTC,0.1305088865674369,0.046435024426430015,0.02995546636866864,0.19540670611374675,0,0,0,0,0
control_705:-120s,control,BPQp7KCHWfJQB2JRhfdEZ4dv59RstKv6TFn3dMBQpump,705,1.779289129e+09,1.779288829e+09,1.779289129e+09,108,7528.159521030457,1966.0698472682402,470.88144540556,117.12265879944,2538.8611957788003,4989.29832525166,1,2026-05-20 14:53:49.000 UTC,2026-05-20 14:58:48.000 UTC,0.26116208640051825,0.06254934477545523,0.015557940619118046,0.3372485915961673,0,0,0,0,0
control_644:-120s,control,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,644,1.779293467e+09,1.779293167e+09,1.779293467e+09,20,2682.6180290609104,102.95031790032,102.95031790032,13.003910645400001,967.5603396655501,1715.0576893953598,2,2026-05-20 16:06:19.000 UTC,2026-05-20 16:10:57.000 UTC,0.038376808321220174,0.038376808321220174,0.0048474700850169895,0.36067763997107666,0,0,0,0,0
control_645:-60s,control,J32CQXwSKLAUQ3ovxtiiqU6zGsmjjdiWd4xC1tBHpump,645,1.779293492e+09,1.779293192e+09,1.779293492e+09,15,1032.7333189704302,285.26474074584,45.15024876384,<nil>,457.2418645123201,575.49145445811,1,2026-05-20 16:08:39.000 UTC,2026-05-20 16:11:20.000 UTC,0.2762230437478583,0.043719175061430124,0,0.44274921328979816,0,0,0,0,0
entry_586,entry,Ef2j3wE18ZoFFqqjGisE2JuNAATHXQ5HSDjAB2Jwpump,586,1.779298034e+09,1.779297734e+09,1.779298034e+09,877,45793.88506117241,9481.445584952522,6431.83252059691,540.6973754889,7833.328771590893,37960.55628958152,1,2026-05-20 17:22:14.000 UTC,2026-05-20 17:27:12.000 UTC,0.20704610609663304,0.1404517767384256,0.011807195977511524,0.17105621768336474,0,0,0,0,0
control_417:-60s,control,63knyuTr92E4CFmk9dN5u5hXnzY6NfEpPwZKK5wFpump,417,1.779313059e+09,1.779312759e+09,1.779313059e+09,3,28.764228366539996,<nil>,<nil>,<nil>,<nil>,28.764228366539996,1,2026-05-20 21:33:00.000 UTC,2026-05-20 21:33:46.000 UTC,0,0,0,0,0,0,0,0,0
entry_372,entry,H3pH7frVidjqQTpBpZtDhvuMZu97VkBGPHkngYegpump,372,1.7793179e+09,1.7793176e+09,1.7793179e+09,38,2757.89653198092,1257.3894666176998,73.02471136425001,<nil>,716.48713346148,2041.4093985194397,1,2026-05-20 22:53:38.000 UTC,2026-05-20 22:58:03.000 UTC,0.45592336479518036,0.026478408641312734,0,0.259794783869882,0,0,0,0,0
control_367:-300s,control,7pwmwCfPK1o959SX3QQgLABmMEi2pndjmu7fB219pump,367,1.779318079e+09,1.779317779e+09,1.779318079e+09,20,450.29836930114004,96.85401537754001,45.46370113908,<nil>,58.283520289440006,392.01484901170005,1,2026-05-20 22:56:19.000 UTC,2026-05-20 23:01:08.000 UTC,0.2150885323610138,0.10096350384221767,0,0.12943311427020185,0,0,0,0,0
entry_342,entry,CAoSx4swNbBqjyhpPb73MtRaW4p6j5eMXDjyqWRkpump,342,1.779320468e+09,1.779320168e+09,1.779320468e+09,3,97.00894909600001,97.00894909600001,97.00894909600001,97.00894909600001,71.988630428,25.020318668,1,2026-05-20 23:41:01.000 UTC,2026-05-20 23:41:04.000 UTC,1,1,1,0.7420823655842317,1,1,1,1,1
control_126:-300s,control,D7JzuyEnAKMp7uvnyXbzhtbinP5x8eJPT2gVrDwxpump,126,1.779344948e+09,1.779344648e+09,1.779344948e+09,72,4484.839152427949,670.9104453087599,201.82816963215998,24.936844837919995,1069.20575529735,3415.6333971306,1,2026-05-21 06:24:11.000 UTC,2026-05-21 06:29:07.000 UTC,0.14959520787842534,0.04500232065689506,0.005560254000284488,0.23840448206899814,0,0,0,0,0
control_949:-120s,control,TVya11rtzmN8diAFUqf3us4Zk9diMQ68D3TzvCwpump,949,1.779263942e+09,1.779263642e+09,1.779263942e+09,16,378.07110451880004,83.12868024229999,57.8172536788,<nil>,75.5274851562,302.5436193626,1,2026-05-20 07:54:38.000 UTC,2026-05-20 07:58:48.000 UTC,0.21987578328183585,0.15292693090731818,0,0.19977058350526314,0,0,0,0,0
control_906:-120s,control,BPQp7KCHWfJQB2JRhfdEZ4dv59RstKv6TFn3dMBQpump,906,1.779268544e+09,1.779268244e+09,1.779268544e+09,364,12262.420372247003,2635.992652906199,1732.3536289884,543.76409733888,3010.3332941984795,9252.087078048518,2,2026-05-20 09:10:44.000 UTC,2026-05-20 09:15:41.000 UTC,0.21496511886610292,0.1412733845684462,0.044343945227123135,0.24549258652163286,0,0,0,0,0
entry_881,entry,E9RUn7tjhgukNqUDFHfu1CfaFSEERT8i13e86j3Hpump,881,1.779272523e+09,1.779272223e+09,1.779272523e+09,37,1485.4692089081707,438.3476942211,254.08991496750002,57.506289105,472.14908646353996,1013.3201224446299,2,2026-05-20 10:17:14.000 UTC,2026-05-20 10:21:59.000 UTC,0.29509039406026355,0.17105027384193155,0.038712541976731706,0.31784508465885525,1,0,0,0,0
entry_801,entry,FBS7YsjnGaURRHo5DCXuQBppYrzaBo74UDLRjKUjpump,801,1.779280536e+09,1.779280236e+09,1.779280536e+09,613,35192.894434717215,10380.859511504603,6507.983859737199,3433.594828142,11974.26565488593,23218.628779831273,2,2026-05-20 12:30:39.000 UTC,2026-05-20 12:35:35.000 UTC,0.2949703250683483,0.1849232342002873,0.09756500234759932,0.3402466846567049,1,0,1,1,0
control_789:-120s,control,5Fnb6TiCEs3FSM6DYB2GRkb1yHWyQ8PVysCKu29Upump,789,1.779281938e+09,1.779281638e+09,1.779281938e+09,9,121.41829673616,<nil>,<nil>,<nil>,100.94218287024,20.476113865920002,1,2026-05-20 12:54:41.000 UTC,2026-05-20 12:57:41.000 UTC,0,0,0,0.8313589103426952,0,0,0,0,0
entry_669,entry,DyVdakAbBwxxbVLx8YTDLohjY9RPddkVSuQx1Emupump,669,1.779292013e+09,1.779291713e+09,1.779292013e+09,11,352.23599208507,35.67796673112,35.67796673112,35.67796673112,35.67796673112,316.55802535395,1,2026-05-20 15:42:06.000 UTC,2026-05-20 15:46:49.000 UTC,0.10128995200042835,0.10128995200042835,0.10128995200042835,0.10128995200042835,0,0,1,1,0
control_635:-120s,control,28Q3ToLkJvVKEPP8dyv1hBGePQ23XceKCKtSzwSnViRL,635,1.779294185e+09,1.779293885e+09,1.779294185e+09,29,2326.4419316689796,553.7862609904801,524.08785389364,524.08785389364,122.63820499566,2203.80372667332,1,2026-05-20 16:18:08.000 UTC,2026-05-20 16:23:02.000 UTC,0.23804001013392848,0.22527441874195486,0.22527441874195486,0.05271492201298136,1,0,1,1,0
control_547:-300s,control,Dm6YFgSH2LMkkbnvsPhozqPKwggyRwaAXHHLjUoEmdaq,547,1.779301249e+09,1.779300949e+09,1.779301249e+09,2,50.54162212,<nil>,<nil>,<nil>,<nil>,50.54162212,1,2026-05-20 18:15:49.000 UTC,2026-05-20 18:19:06.000 UTC,0,0,0,0,0,0,0,0,0
control_529:-300s,control,4NxrNxDgZpp3Lutg29NgRyT4awre1BrGhV7FDLgbpump,529,1.77930335e+09,1.77930305e+09,1.77930335e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_454:-300s,control,AUVbCiTZ9cB76JDCBQQmM67dbtUAcHfXzxMr2fE1pump,454,1.779309909e+09,1.779309609e+09,1.779309909e+09,13,339.75075831303997,53.80350200404,53.80350200404,10.331504806839998,116.46433930559999,223.28641900744,1,2026-05-20 20:40:45.000 UTC,2026-05-20 20:45:05.000 UTC,0.1583616833445489,0.1583616833445489,0.0304090706320683,0.34279346390241733,0,0,0,0,0
control_426:-300s,control,9sFERQmZDrDpkGsAj2gyYZexoatyxAivE85hWu9pump,426,1.779312268e+09,1.779311968e+09,1.779312268e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_382:-300s,control,6MT3pmPTPYJ6opdLDKpDYQnawMQZgZqn2MVyePj8pump,382,1.779316272e+09,1.779315972e+09,1.779316272e+09,1,43.62102357432,<nil>,<nil>,<nil>,<nil>,43.62102357432,1,2026-05-20 22:30:10.000 UTC,2026-05-20 22:30:10.000 UTC,0,0,0,0,0,0,0,0,0
entry_377,entry,DF1C36v9U3nTibVB91Cw7nq1YizggBy9zXf4rVACpump,377,1.779317476e+09,1.779317176e+09,1.779317476e+09,7,64.43320097151,48.27902971716,17.25528999312,<nil>,48.27902971716,16.15417125435,1,2026-05-20 22:47:05.000 UTC,2026-05-20 22:50:46.000 UTC,0.7492880842363739,0.2678012225521693,0,0.7492880842363739,1,0,0,0,1
control_356:-120s,control,H9Q2jGkdCve8PzWgBN64c99FiJrGWernvUZGGzkepump,356,1.779319335e+09,1.779319035e+09,1.779319335e+09,53,6514.688689356349,1458.3379325268597,157.53225102758,<nil>,2410.7796344070903,4103.90905494926,1,2026-05-20 23:17:23.000 UTC,2026-05-20 23:22:03.000 UTC,0.22385381743712202,0.024181086547536042,0,0.3700529295199944,0,0,0,0,0
control_212:-60s,control,9mTxwi3r1NA3NwJobe1ooDE4H9McCbwTftdQsVyepump,212,1.779333924e+09,1.779333624e+09,1.779333924e+09,37,5822.577995936721,3402.3987801007997,2940.08498324288,295.50475811736,839.32387767248,4983.254118264241,1,2026-05-21 03:21:12.000 UTC,2026-05-21 03:25:19.000 UTC,0.584345762731759,0.504945573128366,0.05075153279588142,0.14414987283265268,1,1,0,1,0
control_134:-300s,control,D7JzuyEnAKMp7uvnyXbzhtbinP5x8eJPT2gVrDwxpump,134,1.7793439e+09,1.7793436e+09,1.7793439e+09,74,3951.8278438721295,292.95813211422,33.24543061316,0.55604992047,847.4208732639701,3104.4069706081596,1,2026-05-21 06:06:45.000 UTC,2026-05-21 06:11:34.000 UTC,0.07413231134764467,0.008412671787995969,0.00014070702025449676,0.21443769990588443,0,0,0,0,0
control_70:-300s,control,BZ6Jbd7tKqhkfUTQqe33EFPQ7TEWtUeLeXFr8iYcpump,70,1.779354762e+09,1.779354462e+09,1.779354762e+09,8,97.58184717674001,<nil>,<nil>,<nil>,23.51212784096,74.06971933578001,1,2026-05-21 09:07:55.000 UTC,2026-05-21 09:09:32.000 UTC,0,0,0,0.24094776355662637,0,0,0,0,0
control_52:-60s,control,62NGaqGP17rjPtqNjHrKXDnVzA5bsn8132ePa9T1pump,52,1.779357898e+09,1.779357598e+09,1.779357898e+09,18,2898.0064957844406,2293.52258654308,547.1930036853199,117.07375088763999,1800.28649640364,1097.7199993808001,1,2026-05-21 10:00:40.000 UTC,2026-05-21 10:04:50.000 UTC,0.7914138874013333,0.18881703836112493,0.04039802914794714,0.6212154800282232,1,0,0,0,1
control_50:-300s,control,ANtHE9jZzZjMAgpgpRDEXPeX9mM9H77zvGjejojFpump,50,1.779358002e+09,1.779357702e+09,1.779358002e+09,82,2118.4188939070805,458.76433137388,347.50011808573,162.60424661877,418.45954448706993,1699.9593494200103,1,2026-05-21 10:01:42.000 UTC,2026-05-21 10:06:41.000 UTC,0.2165597808315255,0.16403748998141832,0.07675736233586587,0.19753389931076812,1,0,0,0,0
control_797:-60s,control,FBS7YsjnGaURRHo5DCXuQBppYrzaBo74UDLRjKUjpump,797,1.779280954e+09,1.779280654e+09,1.779280954e+09,473,30013.247571916574,9548.345801661122,1928.91621271248,1075.9987801022398,4144.7929087036,25868.454663212968,1,2026-05-20 12:37:34.000 UTC,2026-05-20 12:42:31.000 UTC,0.3181377083163609,0.06426882689354046,0.035850794803993585,0.138098781172281,0,0,0,0,0
entry_710,entry,H3pH7frVidjqQTpBpZtDhvuMZu97VkBGPHkngYegpump,710,1.779289015e+09,1.779288715e+09,1.779289015e+09,238,16723.505820673774,7394.4509179940005,6870.23329416704,1967.1356775145605,2970.9580695157297,13752.54775115805,2,2026-05-20 14:51:55.000 UTC,2026-05-20 14:56:54.000 UTC,0.4421591379992168,0.410812981909211,0.11762699152965682,0.17765163006927642,1,1,1,1,0
control_507:-120s,control,6aztCndC8EZwD9KmHjL2WWezCx1ZhQnavLG3ZrEtpump,507,1.779305075e+09,1.779304775e+09,1.779305075e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
entry_495,entry,EWsQv9gUJnBcTWf5ztsrJBHFGh1ZHrDScDqfBGuXpump,495,1.779305859e+09,1.779305559e+09,1.779305859e+09,108,4555.960774928651,684.8448468288402,288.5868075312,31.063468756760003,817.87336126694,3738.087413661711,1,2026-05-20 19:32:41.000 UTC,2026-05-20 19:37:34.000 UTC,0.15031842473217197,0.06334268923457083,0.006818203731625955,0.17951720870111057,0,0,0,0,0
entry_384,entry,9qy89gnSE6HkPPFigfJPWppuLsL3hTpE7HR3YE4Qpump,384,1.779316532e+09,1.779316232e+09,1.779316532e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
entry_325,entry,7E4sijx3xTEuEnWw7qGhpsfvHfjtsCZjDvwzKTaapump,325,1.779322616e+09,1.779322316e+09,1.779322616e+09,21,778.89891363227,247.97285292469002,236.36568493395,72.13710797990001,132.68606393205002,646.21284970022,1,2026-05-21 00:12:20.000 UTC,2026-05-21 00:16:55.000 UTC,0.31836333134463934,0.30346131031521995,0.09261421054434418,0.17035081396286697,1,0,1,1,0
entry_236,entry,9DVozM5bvUTDSRNAn1WvePxfAqw6oYmYRRw5LAqCpump,236,1.779329863e+09,1.779329563e+09,1.779329863e+09,88,10415.205425454436,1296.75575554448,1046.680427796,790.32309076772,2018.88999006412,8396.315435390317,2,2026-05-21 02:12:51.000 UTC,2026-05-21 02:17:42.000 UTC,0.12450601813145706,0.10049541848093997,0.07588166132913664,0.19384063084632164,0,0,0,0,0
control_160:-60s,control,BZAwKUxDUVugrstS7j3QM5wT1nJKgKkB2TbYdUcUpump,160,1.779341039e+09,1.779340739e+09,1.779341039e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_39:-60s,control,CBStjrbAryYTxYj1ygL8tWwFJDfePoEXX4GjqXmtpump,39,1.779359512e+09,1.779359212e+09,1.779359512e+09,491,27517.03769110982,4982.229555661257,1959.4788292224603,538.73118494307,4767.199824728681,22749.837866381138,1,2026-05-21 10:26:52.000 UTC,2026-05-21 10:31:51.000 UTC,0.18105980780303657,0.07120965749360175,0.019578095251042333,0.17324538630365954,0,0,0,0,0
entry_995,entry,buRrYin43ba1CukT5vksytD8BZFsCwg6N3tw8tb4r48,995,1.779257343e+09,1.779257043e+09,1.779257343e+09,189,1247.0205894434107,813.9050665531194,490.2486234258602,0.055961158500000004,632.1606595988395,614.8599298445699,2,2026-05-20 06:04:03.000 UTC,2026-05-20 06:09:01.000 UTC,0.6526797339540271,0.3931359494590827,4.487588975974923e-05,0.5069368260238556,1,1,0,1,0
control_971:-120s,control,D7znMM9msyQA31baf6k7G2VotP9zubmyg8BTybSjpump,971,1.779259916e+09,1.779259616e+09,1.779259916e+09,104,49.66412187084004,27.454677809159993,0.0008475516,0.00025426548,3.68804899332,45.976072877520046,1,2026-05-20 06:46:56.000 UTC,2026-05-20 06:51:55.000 UTC,0.5528070722877277,1.7065671717788576e-05,5.119701515336574e-06,0.07425982488749917,0,0,0,0,0
entry_936,entry,FCBZzo5unTuBpQWGkC3g58PVKC6xtWDwQuijFed6pump,936,1.77926502e+09,1.77926472e+09,1.77926502e+09,331,12575.010887557037,1738.1571689696402,938.8517020478,624.3497416693599,937.8641931098201,11637.146694447221,1,2026-05-20 08:12:02.000 UTC,2026-05-20 08:16:59.000 UTC,0.13822311443797997,0.07466011047169693,0.04965003587290358,0.07458158100187695,0,0,0,0,0
control_859:-60s,control,9YrQVKG9q3tux44ZhkM3rriFAkEsJiuvoySQshijpump,859,1.779274414e+09,1.779274114e+09,1.779274414e+09,10,393.18794212895,1.6846539837999999,1.6846539837999999,1.6846539837999999,40.767986751449996,352.4199553775,1,2026-05-20 10:48:54.000 UTC,2026-05-20 10:53:33.000 UTC,0.0042846023575349125,0.0042846023575349125,0.0042846023575349125,0.10368575020563504,0,0,0,0,0
control_777:-300s,control,FrdeG3eyXp3RLrZVJh7KpPx4UbG8mADdh6qyWYrdpump,777,1.779282828e+09,1.779282528e+09,1.779282828e+09,6,445.61305952204003,<nil>,<nil>,<nil>,4.27494953886,441.33810998318,1,2026-05-20 13:09:04.000 UTC,2026-05-20 13:11:59.000 UTC,0,0,0,0.009593411699929232,0,0,0,0,0
entry_776,entry,3VgPjkjuL3BkdmtGGRqmsVqGPdJTWTdwVTWSLJnppump,776,1.779283313e+09,1.779283013e+09,1.779283313e+09,13,323.56839978871005,174.39813324799002,135.7750076962,56.66887614794,256.78112975665,66.78727003206001,1,2026-05-20 13:17:39.000 UTC,2026-05-20 13:21:45.000 UTC,0.5389838233952138,0.41961763814037767,0.1751372389421981,0.7935914938675345,1,1,1,1,1
control_767:-120s,control,5R1MFctyNhGwvjPLubpNverDLL8C8y9Jj7S2aMP8EFGr,767,1.77928401e+09,1.77928371e+09,1.77928401e+09,1,3.1781873445600004,3.1781873445600004,3.1781873445600004,3.1781873445600004,<nil>,3.1781873445600004,1,2026-05-20 13:33:23.000 UTC,2026-05-20 13:33:23.000 UTC,1,1,1,0,1,1,1,1,0
entry_668,entry,2b2ReGJtwXYG2dYzHeYxYgYp65pHKtjN1pHHvgQCpump,668,1.779292056e+09,1.779291756e+09,1.779292056e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_655:-300s,control,H3pH7frVidjqQTpBpZtDhvuMZu97VkBGPHkngYegpump,655,1.779292505e+09,1.779292205e+09,1.779292505e+09,139,6747.716760612679,4127.011585579782,2904.91044954188,408.84814957335993,1267.50853142912,5480.208229183559,2,2026-05-20 15:50:09.000 UTC,2026-05-20 15:55:03.000 UTC,0.6116160076056687,0.4305027244916724,0.06059059146641439,0.18784258089013695,1,1,0,1,0
